Word,manual_modality
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
there,Amodal
these,Amodal
these,Amodal
these,Amodal
these,Amodal
these,Amodal
these,Amodal
these,Amodal
these,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
they,Amodal
thirty,Amodal
thirty,Amodal
three,Amodal
three,Amodal
three,Amodal
three,Amodal
times,Amodal
today,Amodal
until,Amodal
upon,Amodal
upside,Amodal
us,Amodal
us,Amodal
us,Amodal
us,Amodal
usually,Amodal
usually,Amodal
usually,Amodal
very,Amodal
very,Amodal
very,Amodal
very,Amodal
very,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
was,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
we,Amodal
week,Amodal
week,Amodal
week,Amodal
went,Amodal
went,Amodal
went,Amodal
went,Amodal
whatever,Amodal
while,Amodal
who,Amodal
who,Amodal
who,Amodal
why,Amodal
why,Amodal
why,Amodal
why,Amodal
why,Amodal
why,Amodal
why,Amodal
why,Amodal
why,Amodal
why,Amodal
will,Amodal
will,Amodal
will,Amodal
will,Amodal
will,Amodal
will,Amodal
will,Amodal
will,Amodal
will,Amodal
yesterday,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
you,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
your,Amodal
yourself,Amodal
addition,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
all,Amodal
always,Amodal
anything,Amodal
both,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
got,Amodal
half,Amodal
half,Amodal
half,Amodal
half,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
here,Amodal
honestly,Amodal
math,Amodal
must,Amodal
must,Amodal
must,Amodal
never,Amodal
never,Amodal
over,Amodal
over,Amodal
over,Amodal
over,Amodal
rather,Amodal
rather,Amodal
upon,Amodal
also,Amodal
definitely,Amodal
definitely,Amodal
definitely,Amodal
doing,Amodal
doing,Amodal
doing,Amodal
doing,Amodal
doing,Amodal
doing,Amodal
doing,Amodal
doing,Amodal
doing,Amodal
done,Amodal
down,Amodal
down,Amodal
down,Amodal
down,Amodal
down,Amodal
down,Amodal
down,Amodal
down,Amodal
more,Amodal
more,Amodal
more,Amodal
more,Amodal
more,Amodal
more,Amodal
more,Amodal
more,Amodal
supposed,Amodal
sure,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
up,Amodal
apparently,Amodal
best,Amodal
best,Amodal
best,Amodal
best,Amodal
better,Amodal
better,Amodal
better,Amodal
came,Amodal
came,Amodal
came,Amodal
came,Amodal
certain,Amodal
easy,Amodal
entire,Amodal
everybody,Amodal
everyday,Amodal
everyone,Amodal
everything,Amodal
everywhere,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
get,Amodal
getting,Amodal
getting,Amodal
getting,Amodal
getting,Amodal
getting,Amodal
getting,Amodal
goes,Amodal
goes,Amodal
goes,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
going,Amodal
keep,Amodal
keeping,Amodal
new,Amodal
new,Amodal
new,Amodal
new,Amodal
okay,Amodal
okay,Amodal
okay,Amodal
okay,Amodal
okay,Amodal
okay,Amodal
okay,Amodal
okay,Amodal
okay,Amodal
okay,Amodal
old,Amodal
old,Amodal
young,Amodal
able,Amodal
able,Amodal
alright,Amodal
alright,Amodal
alright,Amodal
alright,Amodal
away,Amodal
become,Amodal
bring,Amodal
bring,Amodal
busy,Amodal
busy,Amodal
buy,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
come,Amodal
comes,Amodal
comes,Amodal
comes,Amodal
comes,Amodal
coming,Amodal
considering,Amodal
couple,Amodal
couple,Amodal
couple,Amodal
favorite,Amodal
final,Amodal
finally,Amodal
first,Amodal
forgot,Amodal
forward,Amodal
forward,Amodal
further,Amodal
high,Amodal
high,Amodal
idea,Amodal
issue,Amodal
kind,Amodal
kind,Amodal
kind,Amodal
kind,Amodal
kind,Amodal
kind,Amodal
low,Amodal
next,Amodal
same,Amodal
same,Amodal
second,Amodal
side,Amodal
side,Amodal
since,Amodal
some,Amodal
something,Amodal
something,Amodal
something,Amodal
something,Amodal
something,Amodal
start,Amodal
start,Amodal
start,Amodal
starting,Amodal
still,Amodal
such,Amodal
take,Amodal
take,Amodal
take,Amodal
take,Amodal
take,Amodal
take,Amodal
take,Amodal
take,Amodal
take,Amodal
take,Amodal
take,Amodal
taking,Amodal
thing,Amodal
thing,Amodal
thing,Amodal
thing,Amodal
till,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
time,Amodal
towards,Amodal
way,Amodal
way,Amodal
way,Amodal
way,Amodal
way,Amodal
year,Amodal
year,Amodal
by,Amodal
by,Amodal
by,Amodal
by,Amodal
being,Amodal
being,Amodal
being,Amodal
below,Amodal
bought,Amodal
careful,Amodal
careful,Amodal
crew,Amodal
fair,Amodal
fault,Amodal
gave,Amodal
gave,Amodal
give,Amodal
give,Amodal
holy,Amodal
locale,Amodal
made,Amodal
made,Amodal
max,Amodal
may,Amodal
mean,Amodal
mean,Amodal
mean,Amodal
means,Amodal
means,Amodal
over,Amodal
over,Amodal
problem,Amodal
problem,Amodal
product,Amodal
proof,Amodal
quite,Amodal
ready,Amodal
ready,Amodal
real,Amodal
real,Amodal
remember,Amodal
remember,Amodal
remember,Amodal
setting,Amodal
settle,Amodal
put,Amodal
put,Amodal
put,Amodal
put,Amodal
put,Amodal
put,Amodal
put,Amodal
put,Amodal
put,Amodal
put,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
said,Amodal
saved,Amodal
tall,Amodal
taller,Amodal
think,Amodal
think,Amodal
think,Amodal
think,Amodal
think,Amodal
think,Amodal
think,Amodal
think,Amodal
think,Amodal
think,Amodal
think,Amodal
thinking,Amodal
thought,Amodal
thought,Amodal
thought,Amodal
thought,Amodal
thought,Amodal
through,Amodal
through,Amodal
took,Amodal
took,Amodal
trying,Amodal
trying,Amodal
trying,Amodal
trying,Amodal
union,Amodal
walk,Amodal
walk,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
want,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
well,Amodal
whole,Amodal
wish,Amodal
worse,Amodal
worth,Amodal
wrong,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yeah,Amodal
yes,Amodal
yes,Amodal
yes,Amodal
yes,Amodal
yes,Amodal
extra,Amodal
find,Amodal
find,Amodal
find,Amodal
follow,Amodal
found,Amodal
found,Amodal
full,Amodal
god,Amodal
goodness,Amodal
help,Amodal
help,Amodal
join,Amodal
lord,Amodal
math,Amodal
mentally,Amodal
miles,Amodal
mind,Amodal
mixed,Amodal
name,Amodal
name,Amodal
need,Amodal
need,Amodal
need,Amodal
need,Amodal
need,Amodal
needs,Amodal
needs,Amodal
neurotic,Amodal
nice,Amodal
nice,Amodal
nice,Amodal
nice,Amodal
nice,Amodal
nice,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
no,Amodal
offer,Amodal
opening,Amodal
ordered,Amodal
own,Amodal
pair,Amodal
part,Amodal
part,Amodal
part,Amodal
pay,Amodal
paying,Amodal
payment,Amodal
perfect,Amodal
pick,Amodal
pick,Amodal
pick,Amodal
picked,Amodal
place,Amodal
please,Amodal
plenty,Amodal
plenty,Amodal
priced,Amodal
quit,Amodal
size,Amodal
size,Amodal
solar,Amodal
special,Amodal
stay,Amodal
stays,Amodal
stop,Amodal
stop,Amodal
stop,Amodal
stuck,Amodal
stuff,Amodal
super,Amodal
super,Amodal
super,Amodal
wait,Amodal
wait,Amodal
wait,Amodal
waiting,Amodal
waiting,Amodal
caught,Amodal
code,Amodal
condition,Amodal
deal,Amodal
dub,Amodal
excuse,Amodal
freaking,Amodal
freaking,Amodal
great,Amodal
group,Amodal
respect,Amodal
respectable,Amodal
seem,Amodal
selling,Amodal
set,Amodal
set,Amodal
told,Amodal
top,Amodal
trick,Amodal
trick,Amodal
truck,Amodal
trust,Amodal
turned,Amodal
use,Amodal
use,Amodal
use,Amodal
use,Amodal
use,Amodal
used,Amodal
used,Amodal
boss,Amodal
beep,Auditory
beep,Auditory
boom,Auditory
buzz,Auditory
buzz,Auditory
buzz,Auditory
buzzing,Auditory
cluck,Auditory
listening,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oh,Auditory
oink,Auditory
honk,Auditory
singing,Auditory
singing,Auditory
song,Auditory
sound,Auditory
thank,Auditory
thank,Auditory
thank,Auditory
thank,Auditory
thank,Auditory
thank,Auditory
thank,Auditory
thank,Auditory
thank,Auditory
volume,Auditory
hear,Auditory
hear,Auditory
blah,Auditory
deaf,Auditory
chatting,Auditory
eh,Auditory
talk,Auditory
talk,Auditory
talk,Auditory
talking,Auditory
talking,Auditory
hey,Auditory
hey,Auditory
hey,Auditory
hey,Auditory
hey,Auditory
humbug,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
say,Auditory
tell,Auditory
tell,Auditory
antipasto,Gustatory
egg,Gustatory
eat,Gustatory
eat,Gustatory
eating,Gustatory
eating,Gustatory
honey,Gustatory
juice,Gustatory
lemon,Gustatory
milk,Gustatory
toast,Gustatory
sweet,Gustatory
chew,Gustatory
chew,Gustatory
chew,Gustatory
ate,Gustatory
ate,Gustatory
furry,Haptic
fluffy,Haptic
bite,Haptic
carry,Haptic
rub,Haptic
warming,Haptic
heavy,Haptic
heavy,Haptic
poking,Haptic
press,Haptic
press,Haptic
hold,Haptic
hold,Haptic
hold,Haptic
hold,Haptic
hold,Haptic
hold,Haptic
hold,Haptic
energy,Interoceptive
excited,Interoceptive
exciting,Interoceptive
afraid,Interoceptive
sad,Interoceptive
tired,Interoceptive
hope,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
know,Interoceptive
asleep,Interoceptive
asleep,Interoceptive
heart,Interoceptive
stomach,Interoceptive
stomach,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
like,Interoceptive
love,Interoceptive
love,Interoceptive
love,Interoceptive
love,Interoceptive
love,Interoceptive
love,Interoceptive
love,Interoceptive
love,Interoceptive
wake,Interoceptive
care,Interoceptive
sleep,Interoceptive
slept,Interoceptive
full,Multimodal
bell,Multimodal
album,Multimodal
burp,Multimodal
big,Multimodal
big,Multimodal
big,Multimodal
big,Multimodal
big,Multimodal
big,Multimodal
big,Multimodal
big,Multimodal
birthday,Multimodal
birthday,Multimodal
birthday,Multimodal
dog,Multimodal
dog,Multimodal
dog,Multimodal
dog,Multimodal
dog,Multimodal
dog,Multimodal
dog,Multimodal
engine,Multimodal
baby,Multimodal
baby,Multimodal
baby,Multimodal
baby,Multimodal
baby,Multimodal
baby,Multimodal
baby,Multimodal
baby,Multimodal
baby,Multimodal
baby,Multimodal
enjoying,Multimodal
farm,Multimodal
fish,Multimodal
fucking,Multimodal
house,Multimodal
house,Multimodal
house,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
little,Multimodal
live,Multimodal
live,Multimodal
living,Multimodal
living,Multimodal
ball,Multimodal
basement,Multimodal
basement,Multimodal
bathroom,Multimodal
bed,Multimodal
bed,Multimodal
body,Multimodal
fun,Multimodal
game,Multimodal
game,Multimodal
hell,Multimodal
newborn,Multimodal
outfit,Multimodal
paper,Multimodal
pee,Multimodal
pee,Multimodal
play,Multimodal
play,Multimodal
play,Multimodal
play,Multimodal
play,Multimodal
play,Multimodal
play,Multimodal
play,Multimodal
puppy,Multimodal
swim,Multimodal
swimming,Multimodal
back,Multimodal
back,Multimodal
back,Multimodal
back,Multimodal
back,Multimodal
back,Multimodal
back,Multimodal
bread,Multimodal
bread,Multimodal
butt,Multimodal
chick,Multimodal
chicken,Multimodal
chicken,Multimodal
happy,Multimodal
happy,Multimodal
happy,Multimodal
home,Multimodal
home,Multimodal
home,Multimodal
home,Multimodal
hot,Multimodal
kids,Multimodal
leaves,Multimodal
leg,Multimodal
life,Multimodal
mouth,Multimodal
oven,Multimodal
poop,Multimodal
poop,Multimodal
poop,Multimodal
poop,Multimodal
rain,Multimodal
rain,Multimodal
rain,Multimodal
apple,Multimodal
bear,Multimodal
beautiful,Multimodal
beautiful,Multimodal
bees,Multimodal
blanket,Multimodal
bye,Multimodal
bye,Multimodal
bye,Multimodal
bye,Multimodal
cloth,Multimodal
clothes,Multimodal
coat,Multimodal
diaper,Multimodal
diaper,Multimodal
door,Multimodal
door,Multimodal
door,Multimodal
hat,Multimodal
head,Multimodal
stoner,Multimodal
swollen,Multimodal
baking,Multimodal
blast,Multimodal
blend,Multimodal
book,Multimodal
book,Multimodal
bruise,Multimodal
car,Multimodal
car,Multimodal
cart,Multimodal
cleaning,Multimodal
close,Multimodal
close,Multimodal
close,Multimodal
close,Multimodal
close,Multimodal
cool,Multimodal
couch,Multimodal
cough,Multimodal
crib,Multimodal
crib,Multimodal
crushed,Multimodal
dinner,Multimodal
doll,Multimodal
drive,Multimodal
duck,Multimodal
eye,Multimodal
face,Multimodal
face,Multimodal
face,Multimodal
fridge,Multimodal
fridge,Multimodal
friend,Multimodal
garlic,Multimodal
goat,Multimodal
grocery,Multimodal
lunch,Multimodal
open,Multimodal
open,Multimodal
open,Multimodal
open,Multimodal
bad,Multimodal
bad,Multimodal
bedtime,Multimodal
bounce,Multimodal
bowl,Multimodal
brush,Multimodal
bucket,Multimodal
bug,Multimodal
bug,Multimodal
bunny,Multimodal
button,Multimodal
cabinet,Multimodal
cat,Multimodal
construction,Multimodal
coordination,Multimodal
court,Multimodal
crazy,Multimodal
cut,Multimodal
cut,Multimodal
cut,Multimodal
cut,Multimodal
feed,Multimodal
feel,Multimodal
feel,Multimodal
feel,Multimodal
feel,Multimodal
feel,Multimodal
feel,Multimodal
feel,Multimodal
funny,Multimodal
hit,Multimodal
hit,Multimodal
joy,Multimodal
jump,Multimodal
jump,Multimodal
kick,Multimodal
medicine,Multimodal
mom,Multimodal
mom,Multimodal
money,Multimodal
money,Multimodal
mother,Multimodal
mouse,Multimodal
muck,Multimodal
riding,Multimodal
rinse,Multimodal
roasted,Multimodal
sea,Multimodal
shape,Multimodal
shape,Multimodal
shut,Multimodal
shut,Multimodal
stomp,Multimodal
story,Multimodal
teaching,Multimodal
tennis,Multimodal
throw,Multimodal
throw,Multimodal
throwing,Multimodal
tiger,Multimodal
warn,Multimodal
wash,Multimodal
wash,Multimodal
wash,Multimodal
washing,Multimodal
water,Multimodal
water,Multimodal
water,Multimodal
waterfall,Multimodal
weight,Multimodal
woo,Multimodal
woo,Multimodal
belly,Multimodal
bless,Multimodal
center,Multimodal
chunky,Multimodal
chunky,Multimodal
closet,Multimodal
congratulations,Multimodal
drain,Multimodal
dry,Multimodal
fall,Multimodal
fan,Multimodal
fly,Multimodal
flying,Multimodal
hello,Multimodal
hello,Multimodal
hi,Multimodal
hi,Multimodal
hi,Multimodal
icebox,Multimodal
iron,Multimodal
lock,Multimodal
lunge,Multimodal
make,Multimodal
make,Multimodal
make,Multimodal
make,Multimodal
make,Multimodal
outside,Multimodal
outside,Multimodal
pearl,Multimodal
people,Multimodal
people,Multimodal
plastic,Multimodal
puddle,Multimodal
recipe,Multimodal
roll,Multimodal
rolling,Multimodal
school,Multimodal
scientist,Multimodal
scientist,Multimodal
scientist,Multimodal
scratch,Multimodal
shake,Multimodal
shark,Multimodal
singer,Multimodal
slobber,Multimodal
spider,Multimodal
spit,Multimodal
stalk,Multimodal
seat,Multimodal
tickle,Multimodal
tickle,Multimodal
turkey,Multimodal
work,Multimodal
work,Multimodal
work,Multimodal
wrote,Multimodal
clean,Multimodal
clean,Multimodal
fix,Multimodal
fixing,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
go,Multimodal
gone,Multimodal
good,Multimodal
good,Multimodal
good,Multimodal
good,Multimodal
good,Multimodal
good,Multimodal
good,Multimodal
good,Multimodal
good,Multimodal
good,Multimodal
goodbye,Multimodal
goodnight,Multimodal
healthy,Multimodal
hole,Multimodal
hop,Multimodal
job,Multimodal
job,Multimodal
job,Multimodal
lay,Multimodal
leave,Multimodal
leave,Multimodal
leave,Multimodal
leave,Multimodal
leave,Multimodal
leave,Multimodal
leaving,Multimodal
lie,Multimodal
lie,Multimodal
long,Multimodal
ma,Multimodal
mama,Multimodal
man,Multimodal
mass,Multimodal
mining,Multimodal
mix,Multimodal
mysterious,Multimodal
nap,Multimodal
order,Multimodal
polka,Multimodal
polka,Multimodal
pour,Multimodal
power,Multimodal
power,Multimodal
pull,Multimodal
pull,Multimodal
push,Multimodal
push,Multimodal
push,Multimodal
quick,Multimodal
sit,Multimodal
sit,Multimodal
sit,Multimodal
sit,Multimodal
