"","begintime_msec","endtime_msec","duration_msec","context","sampling_type","on_off","code","code_num","vcm","xds","lex","mwu","is_silent","PI","inq","utt","Description","File","File Path","speaker","utterance","VIHI_ID","group"
"391","46956536",46957136,600,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","squeeze like that.","HI_423_959.eaf","HI"
"392","46958000",46958480,480,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","give me a hug.","HI_423_959.eaf","HI"
"393","46961328",46964684,3356,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","oo &=laughs.","HI_423_959.eaf","HI"
"394","46965524",46966864,1340,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","yeah there's Daddy.","HI_423_959.eaf","HI"
"395","46967884",46969220,1336,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","night night Daddy, night night.","HI_423_959.eaf","HI"
"396","46971500",46972340,840,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","squeeze him like a-.","HI_423_959.eaf","HI"
"397","46973404",46973948,544,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","squeezy.","HI_423_959.eaf","HI"
"398","46974208",46974628,420,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","squeeze!","HI_423_959.eaf","HI"
"399","46975432",46976160,728,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","come here, give it!","HI_423_959.eaf","HI"
"400","46977268",46978420,1152,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","<ah> [=! groans].","HI_423_959.eaf","HI"
"401","46982204",46983504,1300,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","bye-bye honey night night.","HI_423_959.eaf","HI"
"402","46984592",46985156,564,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","night night.","HI_423_959.eaf","HI"
"403","46990624",46991032,408,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","xxx.","HI_423_959.eaf","HI"
"404","46993040",46993420,380,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","well.","HI_423_959.eaf","HI"
"405","47007240",47007672,432,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","MA8","bye.","HI_423_959.eaf","HI"
"406","14734517",14735569,1052,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA2","I haven't been.","HI_423_959.eaf","HI"
"407","14784170",14785723,1553,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA2","xxx in the lobby with it?","HI_423_959.eaf","HI"
"408","15869315",15870904,1589,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA2","he's smaller than I thought.","HI_423_959.eaf","HI"
"409","3185805",3186285,480,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","sh.","HI_423_959.eaf","HI"
"410","3189587",3190566,979,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","sh.","HI_423_959.eaf","HI"
"411","3204008",3205655,1647,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","&=gasps aw I love this hat!","HI_423_959.eaf","HI"
"412","3206511",3207809,1298,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","I love your vest I love it!","HI_423_959.eaf","HI"
"413","3208757",3209669,912,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","good job!","HI_423_959.eaf","HI"
"414","3210962",3212402,1440,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","what does Daddy have for you?","HI_423_959.eaf","HI"
"415","3213808",3214453,645,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","what do you see?","HI_423_959.eaf","HI"
"416","3215945",3217532,1587,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","you got a marshmallow!","HI_423_959.eaf","HI"
"417","3227755",3228195,440,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","nice.","HI_423_959.eaf","HI"
"418","3228570",3229428,858,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","nicely done.","HI_423_959.eaf","HI"
"419","11044824",11045300,476,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yes?","HI_423_959.eaf","HI"
"420","11048603",11049008,405,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","okay.","HI_423_959.eaf","HI"
"421","11050799",11052168,1369,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","okay we'll stop and go potty.","HI_423_959.eaf","HI"
"422","11061965",11063905,1940,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","you could wait and stop at the next exit.","HI_423_959.eaf","HI"
"423","11069382",11069699,317,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah.","HI_423_959.eaf","HI"
"424","11072308",11074538,2230,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","can we stop at a gas station that has like uh-.","HI_423_959.eaf","HI"
"425","11074984",11077884,2900,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","-restaurant connected to it so the bathrooms aren't so gross.","HI_423_959.eaf","HI"
"426","11080628",11080989,361,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah.","HI_423_959.eaf","HI"
"427","11084705",11085165,460,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","what?","HI_423_959.eaf","HI"
"428","11109231",11115205,5974,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","when you remove something she should not have been playing with, how often did your child become sad?","HI_423_959.eaf","HI"
"429","11116465",11116856,391,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","well.","HI_423_959.eaf","HI"
"430","11116856",11119274,2418,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","she doesn't really become sad.","HI_423_959.eaf","HI"
"431","11120810",11121132,322,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah.","HI_423_959.eaf","HI"
"432","11121418",11122213,795,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","grumpy.","HI_423_959.eaf","HI"
"433","11122958",11124730,1772,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","while being held on your lap-.","HI_423_959.eaf","HI"
"434","11125211",11130363,5152,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","how often does your child seem to enjoy herself and hold to your body?","HI_423_959.eaf","HI"
"435","11135315",11136668,1353,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","I'd say less than half.","HI_423_959.eaf","HI"
"436","11139155",11143045,3890,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","when hearing about a future family outing, such as a trip to the playground-.","HI_423_959.eaf","HI"
"437","11143742",11145808,2066,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","how often did your child look forward to it?","HI_423_959.eaf","HI"
"438","11146675",11146998,323,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah.","HI_423_959.eaf","HI"
"439","11149806",11155571,5765,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","when looking at picture books on his or her own, how often did your child become easily distracted?","HI_423_959.eaf","HI"
"440","11156488",11157081,593,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yes.","HI_423_959.eaf","HI"
"441","11836266",11840572,4306,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","we probably should stop for gas, because if we don't stop here pretty soon.","HI_423_959.eaf","HI"
"442","11841380",11844615,3235,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","we're gonna get into the city and then it's gonna be hard to find a gas station.","HI_423_959.eaf","HI"
"443","11847572",11847855,283,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","oh.","HI_423_959.eaf","HI"
"444","11849219",11849775,556,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","oh okay.","HI_423_959.eaf","HI"
"445","11850811",11851481,670,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","well nevermind then.","HI_423_959.eaf","HI"
"446","11856126",11856585,459,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah.","HI_423_959.eaf","HI"
"447","11870638",11871199,561,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","your bag?","HI_423_959.eaf","HI"
"448","11883811",11884475,664,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","glasses?","HI_423_959.eaf","HI"
"449","11886816",11887410,594,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","look at Mommy t-.","HI_423_959.eaf","HI"
"450","11887414",11887895,481,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","no no no.","HI_423_959.eaf","HI"
"451","11890931",11891687,756,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","oh yeah good idea.","HI_423_959.eaf","HI"
"452","11917291",11917873,582,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","&=laughs.","HI_423_959.eaf","HI"
"453","11918800",11920496,1696,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","ah this kid cracks me up.","HI_423_959.eaf","HI"
"454","11925590",11926698,1108,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","she just took her ears off.","HI_423_959.eaf","HI"
"455","11926735",11927757,1022,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","<cuz> [: because] she put her glasses on.","HI_423_959.eaf","HI"
"456","11928273",11929485,1212,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","I'll put them back on in a minute.","HI_423_959.eaf","HI"
"457","11931048",11931439,391,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","Lena?","HI_423_959.eaf","HI"
"458","11931439",11932319,880,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","it's in my hand.","HI_423_959.eaf","HI"
"459","11935926",11936199,273,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah.","HI_423_959.eaf","HI"
"460","11936651",11936928,277,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah.","HI_423_959.eaf","HI"
"461","11937030",11937684,654,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","Luna Lovegood.","HI_423_959.eaf","HI"
"462","14700025",14701005,980,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","oh.","HI_423_959.eaf","HI"
"463","14702391",14702833,442,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","alright.","HI_423_959.eaf","HI"
"464","14717290",14718366,1076,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","do you have your i@l d@l handy?","HI_423_959.eaf","HI"
"465","14726266",14726787,521,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","thank you.","HI_423_959.eaf","HI"
"466","14732910",14734205,1295,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","uh let's xxx in xxx.","HI_423_959.eaf","HI"
"467","14735566",14737479,1913,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","Paige let's go to the zoo!","HI_423_959.eaf","HI"
"468","14750738",14751505,767,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","so Asia?","HI_423_959.eaf","HI"
"469","14752830",14753063,233,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yep.","HI_423_959.eaf","HI"
"470","14757546",14758720,1174,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah I see water.","HI_423_959.eaf","HI"
"471","14761781",14763149,1368,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","Turner sees water too.","HI_423_959.eaf","HI"
"472","14776906",14777204,298,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","no.","HI_423_959.eaf","HI"
"473","14777549",14779000,1451,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","do you remember how expensive it is?","HI_423_959.eaf","HI"
"474","14781149",14781481,332,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","um.","HI_423_959.eaf","HI"
"475","14782413",14784617,2204,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","let's head towards Asia and find them.","HI_423_959.eaf","HI"
"476","14785157",14785812,655,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","the restrooms.","HI_423_959.eaf","HI"
"477","14786230",14786664,434,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","yeah.","HI_423_959.eaf","HI"
"478","14800565",14801725,1160,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","no thank you.","HI_423_959.eaf","HI"
"479","14802791",14803413,622,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","you too.","HI_423_959.eaf","HI"
"480","14814562",14815328,766,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","&=laughs.","HI_423_959.eaf","HI"
"481","14818672",14819736,1064,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","the soda station?","HI_423_959.eaf","HI"
"482","15847499",15848524,1025,NA,NA,NA,NA,NA,NA,"T",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","oh I see!","HI_423_959.eaf","HI"
"483","15871419",15872292,873,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","oh he's over there.","HI_423_959.eaf","HI"
"484","15872321",15872935,614,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,"","","",NA,"HI_423_959.eaf","file:///Volumes/pn-opus/VIHI/SubjectFiles/LENA/HI/HI_423/HI_423_959/HI_423_959.eaf","FA1","hey honey.","HI_423_959.eaf","HI"
